,File_Name,Labels_Matched,Labels_Present,STP_Match
0,Trade Finance_20210824112119_1.00_page_13.png,13,15,0
1,Trade Finance_20210824112119_1.00_page_14.png,10,15,0
2,Trade Finance_20210824112119_1.00_page_15.png,14,15,0
3,Trade Finance_20210824112119_1.00_page_22.png,14,15,0
