,Label_Name,Label_Count,Labels_Detected,Detection_Accuracy,Fuzzy_Match_Percentage,Complete_Match_Count_Detected,Complete_Match_Count,Complete_Match_Percentage
0,goods_description,4,4,100.0,100.0,1.0,4,100.0
1,incoterm,4,4,100.0,100.0,1.0,4,100.0
2,lc_ref_no,4,4,100.0,100.0,1.0,4,100.0
3,remitter_drawee_applicant_importer_buyer_name,4,4,100.0,96.0,1.0,4,100.0
