,File_Name,Labels_Matched,Labels_Present,STP_Match
0,Trade Finance_20210824112119_1.00_page_11.png,7,14,0
1,Trade Finance_20210824112119_1.00_page_12.png,8,14,0
2,Trade Finance_20210824112119_1.00_page_20.png,5,14,0
3,Trade Finance_20210824112119_1.00_page_21.png,7,14,0
4,Trade Finance_20210824112119_1.00_page_7.png,8,14,0
5,Trade Finance_20210824112119_1.00_page_8.png,8,14,0
